cargo,circunscripcion,departamento,partido,nombre,votos_esc,votos_pre,votos_partido_original,foto,perfil,participacion_politica,casa_politica,familia_apoyos,formula,sector,apoyo_presidencia_primera,apoyo_presidencia_segunda,observacion_adicional,asesor,corporacion,partido_corto,nombre_titulo,territorio_lectura,grupo_lista_id,votos_lista_grupo,votos_partido_visible,es_lider_lista,tipo_votacion,tiene_foto,foto_path,alerta_voto_individual,alerta_voto_partido,alerta_foto,orden_original
CÁMARA DE REPRESENTANTES,CITREP,CITREP 16 - ANTIOQUIA APARTADO,YO SOY URABÁ,KAREN JULIANA LOPEZ SALAZAR,11691.0,,16941.0,,"Odontologa, Su liderazgo social se fortaleció con su participación activa en la asociación de desplazados ASDESA (Asociación de desplazados de san Vicente)",- Representante a la Camara 2022 - electo 5.898 votos,Independiente,No se identifica,,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,"se identifico su apoyo por Cepeda en redes 

https://www.facebook.com/reel/2110528096338367",JULIAN,Cámara,YO SOY URABÁ,Karen Juliana Lopez Salazar,CITREP · CITREP 16 - ANTIOQUIA APARTADO,Cámara | CITREP | CITREP 16 - ANTIOQUIA APARTADO | YO SOY URABÁ,16941.0,16941.0,True,Voto individual reportado,True,assets/fotos/173_karen_juliana_lopez_salazar.png,OK,OK,OK,173
CÁMARA DE REPRESENTANTES,CITREP,CITREP 2 - ARAUCA ARAUCA,ASOCIACIÓN DE VÍCITMAS INTERCULTURAL REGIONAL - AS VINREG,KAREN ASTRITH MANRIQUE OLARTE,6011.0,,7996.0,,"Administradora de empresas, activista de derechos humanos y política colombiana. En 2026 es capturada por estar implicada en el escándalo en la Unidad Nacional para la Gestión del Riesgo como beneficiaria del direccionamiento de contratos.",No Registra,Asociación de Víctimas Intercultural y Regional (ASVINREG),Ex Representante Nevardo Rincon,,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,JULIAN,Cámara,ASOCIACIÓN DE VÍCITMAS INTERCULTURAL REGIONAL,Karen Astrith Manrique Olarte,CITREP · CITREP 2 - ARAUCA ARAUCA,Cámara | CITREP | CITREP 2 - ARAUCA ARAUCA | ASOCIACIÓN DE VÍCITMAS INTERCULTURAL REGIONAL - AS VINREG,7996.0,7996.0,True,Voto individual reportado,True,assets/fotos/174_karen_astrith_manrique_olarte.png,OK,OK,OK,174
CÁMARA DE REPRESENTANTES,CITREP,CITREP 3 - ANTIOQUIA CAUCASIA,ASOCIACIÓN DE VÍCTIMAS CONSTRUCTORAS DE PAZ,JAVIER EDUARDO LOPEZ DIAS,4767.0,,6463.0,,"Abogado, Su campaña se movió en el Bajo Cauca antioqueño, donde se presentó como candidato independiente de organizaciones sociales.",No Registra,Independiente,Julian Bedoya,,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,JULIAN,Cámara,ASOCIACIÓN DE VÍCTIMAS CONSTRUCTORAS DE PAZ,Javier Eduardo Lopez Dias,CITREP · CITREP 3 - ANTIOQUIA CAUCASIA,Cámara | CITREP | CITREP 3 - ANTIOQUIA CAUCASIA | ASOCIACIÓN DE VÍCTIMAS CONSTRUCTORAS DE PAZ,6463.0,6463.0,True,Voto individual reportado,True,assets/fotos/175_javier_eduardo_lopez_dias.png,OK,OK,OK,175
CÁMARA DE REPRESENTANTES,CITREP,CITREP 4 - NORTE DE SAN OCAÑA,ASOCIACIÓN DE VÍCTIMAS CAMINOS DE ESPERANZA LAS MERCEDEZ,TATIANA JUDITH GAONA PINZON,8239.0,,15807.0,,BACHILLER - LIDER SOCIAL - CONTRATISTA CORPONOR,NO REGISTRA,,ASOCIACION DE VICTIMAS LAS MERCEDES,NO TENIA FORMULA DEFINIDA,INDEPENDIENTE,IVAN CEPEDA,IVAN CEPEDA,,DIEGO,Cámara,ASOCIACIÓN DE VÍCTIMAS CAMINOS DE ESPERANZA L,Tatiana Judith Gaona Pinzon,CITREP · CITREP 4 - NORTE DE SAN OCAÑA,Cámara | CITREP | CITREP 4 - NORTE DE SAN OCAÑA | ASOCIACIÓN DE VÍCTIMAS CAMINOS DE ESPERANZA LAS MERCEDEZ,15807.0,15807.0,True,Voto individual reportado,True,assets/fotos/176_tatiana_judith_gaona_pinzon.png,OK,OK,OK,176
CÁMARA DE REPRESENTANTES,CITREP,CITREP 5 - CAQUETA FLORENCIA,COMITÉ DE GANADEROS DE LA MONTAÑA,NIXON PERDOMO JURAGARO,3616.0,,6517.0,,"N/A estudios, vinculado a procesos de fortalecimiento de la justicia indígena del pueblo Murui, donde figura como coordinador de una iniciativa apoyada por el Ministerio de Justicia y la OEI.",No Registra,Independiente,Independiente,,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,JULIAN,Cámara,COMITÉ DE GANADEROS DE LA MONTAÑA,Nixon Perdomo Juragaro,CITREP · CITREP 5 - CAQUETA FLORENCIA,Cámara | CITREP | CITREP 5 - CAQUETA FLORENCIA | COMITÉ DE GANADEROS DE LA MONTAÑA,6517.0,6517.0,True,Voto individual reportado,True,assets/fotos/177_nixon_perdomo_juragaro.png,OK,OK,OK,177
CÁMARA DE REPRESENTANTES,CITREP,CITREP 6 - CHOCO QUIBDO,CONSEJO COMUNITARIO MAYOR DE NÓVITA - COCOMAN,JAMES HERMENEGILDO MOSQUERA TORRES,21035.0,,23893.0,,"Abogado, tuvo vínculos profesionales con figuras tradicionales de la política chocoana como Augusto Cicerón Mosquera y Patrocinio Sánchez Montes de Oca, para quienes trabajó como abogado",- Representante a la Camara 2022 - electo 10.275 votos,Independiente,Independiente,,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,JULIAN,Cámara,CONSEJO COMUNITARIO MAYOR DE NÓVITA - COCOMAN,James Hermenegildo Mosquera Torres,CITREP · CITREP 6 - CHOCO QUIBDO,Cámara | CITREP | CITREP 6 - CHOCO QUIBDO | CONSEJO COMUNITARIO MAYOR DE NÓVITA - COCOMAN,23893.0,23893.0,True,Voto individual reportado,True,assets/fotos/178_james_hermenegildo_mosquera_torres.png,OK,OK,OK,178
CÁMARA DE REPRESENTANTES,CITREP,CITREP 7 - GUAVIARE SAN JOSE DEL GUAVIARE,ASOPROCACAO,ALEJANDRO CASTILLO GAITAN,8069.0,,9173.0,,"No se identifica estudios, dirigente vinculado a la asociación cacaotera ASOPROCACAO de Guaviare.",No Registra,Independiente,Exgobernador del Guaviare Heydeer Yovanny Palacios,,INDEPENDIENTE,ABELARDO DE LA ESPRIELLA,ABELARDO DE LA ESPRIELLA,"se identifico en redes votando con la camiseta de la seleccion colombia 

https://www.facebook.com/share/p/1EmngYD8XX/",JULIAN,Cámara,ASOPROCACAO,Alejandro Castillo Gaitan,CITREP · CITREP 7 - GUAVIARE SAN JOSE DEL GUAVIARE,Cámara | CITREP | CITREP 7 - GUAVIARE SAN JOSE DEL GUAVIARE | ASOPROCACAO,9173.0,9173.0,True,Voto individual reportado,True,assets/fotos/179_alejandro_castillo_gaitan.png,OK,OK,OK,179
CÁMARA DE REPRESENTANTES,CITREP,CITREP 8 - BOLIVAR EL CARMEN DE BOLIVAR,ASOMONTEMARÍA,LUIS RAMIRO RICARDO BUELVAS,42587.0,,52912.0,,"Administrador de Empresas
Magíster en Administración
Consultor en Proyectos de Emprendimiento Rural (Sector Privado/Social)","Representante a la Cámara por la CITREP N° 8 (Periodos 2022–2026) 9.852 votos 
 Representante a la Cámara por la CITREP N° 8 (2026–2030)
Presidente de la Comisión Quinta de la Cámara de Representantes (2023–2024)",clan acuña,yahir acuña cardales (alcalde de sincelejo),,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,KARIM,Cámara,ASOMONTEMARÍA,Luis Ramiro Ricardo Buelvas,CITREP · CITREP 8 - BOLIVAR EL CARMEN DE BOLIVAR,Cámara | CITREP | CITREP 8 - BOLIVAR EL CARMEN DE BOLIVAR | ASOMONTEMARÍA,52912.0,52912.0,True,Voto individual reportado,True,assets/fotos/180_luis_ramiro_ricardo_buelvas.png,OK,OK,OK,180
CÁMARA DE REPRESENTANTES,CITREP,CITREP 9 - VALLE CALI,CONSEJO COMUNITARIO DEL RÍO CAJAMBRE,EDINSON RODRIGUEZ CANCHIMBO,4865.0,,9407.0,,Especializado en administración en salud. Líder Comunitario y activista social. Fue alcalde de Timbiquí - encargado,Candidato en 2022 CITREP por la Fundación Renacer Social del Pacífico Colombiano con 343 votos,No Registra,No registra,N/R,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,LUZ MA,Cámara,CONSEJO COMUNITARIO DEL RÍO CAJAMBRE,Edinson Rodriguez Canchimbo,CITREP · CITREP 9 - VALLE CALI,Cámara | CITREP | CITREP 9 - VALLE CALI | CONSEJO COMUNITARIO DEL RÍO CAJAMBRE,9407.0,9407.0,True,Voto individual reportado,True,assets/fotos/181_edinson_rodriguez_canchimbo.png,OK,OK,OK,181
CÁMARA DE REPRESENTANTES,OPOSICIÓN,OPOSICIÓN,POR DEFINIR,POR DEFINIR,,,,,,,,,,No registra,No registra,No registra,,LUZ MA,Cámara,POR DEFINIR,Por Definir,OPOSICIÓN · OPOSICIÓN,Cámara | OPOSICIÓN | OPOSICIÓN | POR DEFINIR,,,True,Sin dato de votación,False,assets/placeholder.svg,Sin voto individual,Sin voto de lista/partido,Sin foto,182
SENADO,NACIONAL,BOGOTA D.C.,DIGNIDAD & COMPROMISO,JENNIFER DALLEY PEDRAZA SANDOVAL,78304.0,78550.0,,,ECONOMISTA - REPRESENTANTE A LA CAMARA,BOGOTA D.C - REPRESENTANTE - 22806 - 2022,,"COALICION AHORA COLOMBIA (NUEVO LIBERALISMO, PARTIDO MIRA) - COLECTIVOS FEMINISTAS Y ASOCIACIONES ESTUDIANTILES",NO TENIA FORMULA DEFINIDA,INDEPENDIENTE,SERGIO FAJARDO,IVAN CEPEDA,,DIEGO,Senado,DIGNIDAD & COMPROMISO,Jennifer Dalley Pedraza Sandoval,NACIONAL · BOGOTA D.C.,Senado | NACIONAL | BOGOTA D.C. | DIGNIDAD & COMPROMISO,,,True,Voto individual reportado,True,assets/fotos/183_jennifer_dalley_pedraza_sandoval.png,OK,Sin voto de lista/partido,OK,183
SENADO,NACIONAL,SANTANDER,EN MARCHA,GUSTAVO ADOLFO MORENO HURTADO,88629.0,88114.0,,,Abogado con especialización en derecho administrativo,Senado 2022 - 24.674 votos,Independiente,Independiente,,INDEPENDIENTE,IVAN CEPEDA,IVAN CEPEDA,no se identifica en redes su postura a la presidencia,JULIAN,Senado,EN MARCHA,Gustavo Adolfo Moreno Hurtado,NACIONAL · SANTANDER,Senado | NACIONAL | SANTANDER | EN MARCHA,,,True,Voto individual reportado,True,assets/fotos/184_gustavo_adolfo_moreno_hurtado.png,OK,Sin voto de lista/partido,OK,184
SENADO,NACIONAL,SUCRE,EN MARCHA,JOSE GUTEMBERG MACEA GOMEZ,74977.0,73291.0,,,"Economista, Fue gerente de Empas Sincelejo durante 5 años",- Concejal 2019 - electo 3.111 votos,independiente,evidencia pública reciente lo vincula a la alianza política Macea–Fernández en Sucre,,INDEPENDIENTE,IVAN CEPEDA,IVAN CEPEDA,no se identifica en redes su postura a la presidencia,JULIAN,Senado,EN MARCHA,Jose Gutemberg Macea Gomez,NACIONAL · SUCRE,Senado | NACIONAL | SUCRE | EN MARCHA,,,True,Voto individual reportado,True,assets/fotos/185_jose_gutemberg_macea_gomez.png,OK,Sin voto de lista/partido,OK,185
SENADO,NACIONAL,CALDAS,GENTE EN MOVIMIENTO,WILDER IBERSON ESCOBAR ORTIZ,68184.0,67484.0,,,"Ingeniero Industrial, se desempeñó como jefe de control interno del hospital local y, posteriormente, como alcalde entre los años 2012 y 2015. Tras su paso por la alcaldía, donde recibió reconocimientos por su gestión, Escobar asumió retos de mayor escala, como la Secretaría de Desarrollo Social de Caldas y la dirección regional de la Agencia de Desarrollo Rural.","- Alcaldia Samana 2012 - electo N/A votos
- Representante a la Camara 2022 - electo 33.441 votos",independiente,no se identifica,,INDEPENDIENTE,MAURICIO LIZCANO,No registra,no se identifica apoyo en redes sociales,JULIAN,Senado,GENTE EN MOVIMIENTO,Wilder Iberson Escobar Ortiz,NACIONAL · CALDAS,Senado | NACIONAL | CALDAS | GENTE EN MOVIMIENTO,,,True,Voto individual reportado,True,assets/fotos/186_wilder_iberson_escobar_ortiz.png,OK,Sin voto de lista/partido,OK,186
SENADO,NACIONAL,BOGOTA D.C.,MOVIMIENTO SALVACIÓN NACIONAL,ENRIQUE GOMEZ MARTINEZ,140429.0,139385.0,702512.0,,ABOGADO - DIRECTOR NACIONAL MOVIMIENTO SALVACION NACIONAL - CANDIDATO A LA PRESIDENCIA,NO REGISTRA,GOMECISMO,FAMILIA POLITICA,NO TENIA FORMULA DEFINIDA,DERECHA,ABELARDO DE LA ESPRIELLA,ABELARDO DE LA ESPRIELLA,,DIEGO,Senado,MOVIMIENTO SALVACIÓN NACIONAL,Enrique Gomez Martinez,NACIONAL · BOGOTA D.C.,Senado | NACIONAL | BOGOTA D.C. | MOVIMIENTO SALVACIÓN NACIONAL,702512.0,702512.0,True,Voto individual reportado,True,assets/fotos/187_enrique_gomez_martinez.png,OK,OK,OK,187
SENADO,NACIONAL,BOGOTA D.C.,MOVIMIENTO SALVACIÓN NACIONAL,SARA JIMENA CASTELLANOS RODRIGUEZ,102930.0,102184.0,,,PROFESIONAL EN GOBIERNO Y RELACIONES INTERNACIONALES - COORDINADOR JUVENIL DE LA MISION CARISMATICA INTERNACIONAL - CONCEJAL DE BOGOTA - SENADORA 2022,BOGOTA - CONCEJAL - 34870 - 2019 / SENADO - SENADORA - 64214 - 2022,CAMALEONISMO - MISION CARISMATICA INTERNACIONAL,CESAR CASTELLANOS,NO TENIA FORMULA DEFINIDA,DERECHA,ABELARDO DE LA ESPRIELLA,ABELARDO DE LA ESPRIELLA,,DIEGO,Senado,MOVIMIENTO SALVACIÓN NACIONAL,Sara Jimena Castellanos Rodriguez,NACIONAL · BOGOTA D.C.,Senado | NACIONAL | BOGOTA D.C. | MOVIMIENTO SALVACIÓN NACIONAL,702512.0,,False,Voto individual reportado,True,assets/fotos/188_sara_jimena_castellanos_rodriguez.png,OK,OK,OK,188
SENADO,NACIONAL,BOGOTA D.C.,MOVIMIENTO SALVACIÓN NACIONAL,GERMAN ANDRES RODRIGUEZ PRIETO,70021.0,70049.0,,,OFICIAL RETIRADO - MAYOR DE LA INFANTERIA DE MARINA -,NO REGISTRA,,COMUNIDAD DIGITAL - SECTORES DE RESERVAS ARMANDAS,NO TENIA FORMULA DEFINIDA,DERECHA,ABELARDO DE LA ESPRIELLA,ABELARDO DE LA ESPRIELLA,,DIEGO,Senado,MOVIMIENTO SALVACIÓN NACIONAL,German Andres Rodriguez Prieto,NACIONAL · BOGOTA D.C.,Senado | NACIONAL | BOGOTA D.C. | MOVIMIENTO SALVACIÓN NACIONAL,702512.0,,False,Voto individual reportado,True,assets/fotos/189_german_andres_rodriguez_prieto.png,OK,OK,OK,189
SENADO,NACIONAL,VALLE,MOVIMIENTO SALVACIÓN NACIONAL,JOHN ALEJANDRO BERMEO RODRIGUEZ,48623.0,48513.0,,,ABOGADO - SECTOR PRIVADO - SENADOR,NACIONAL - SENADOR - LISTA CERRADA - CAMBIO RADICAL,,INICIOS EN CAMBIO RADICAL,NO TENIA FORMULA DEFINIDA,DERECHA,ABELARDO DE LA ESPRIELLA,ABELARDO DE LA ESPRIELLA,,DIEGO,Senado,MOVIMIENTO SALVACIÓN NACIONAL,John Alejandro Bermeo Rodriguez,NACIONAL · VALLE,Senado | NACIONAL | VALLE | MOVIMIENTO SALVACIÓN NACIONAL,,,True,Voto individual reportado,True,assets/fotos/190_john_alejandro_bermeo_rodriguez.png,OK,Sin voto de lista/partido,OK,190
SENADO,NACIONAL,HUILA,NUEVO LIBERALISMO,MARIA LUCIA VILLALBA GOMEZ,59381.0,59067.0,,,ECONOMISTA - CONSEJERA PRESIDENCIAL PARA LA TRANSFORMACION DIGITAL - JEFE DE GABINETE DISTRITAL ALCALDIA DE BOGOTA,NO REGISTRA,VILLALBISMO,COALICION AHORA COLOMBIA - RODRIGO VILLALBA MOSQUERA,NO TENIA FORMULA DEFINIDA,INDEPENDIENTE,ABELARDO DE LA ESPRIELLA,ABELARDO DE LA ESPRIELLA,,DIEGO,Senado,NUEVO LIBERALISMO,Maria Lucia Villalba Gomez,NACIONAL · HUILA,Senado | NACIONAL | HUILA | NUEVO LIBERALISMO,,,True,Voto individual reportado,True,assets/fotos/191_maria_lucia_villalba_gomez.png,OK,Sin voto de lista/partido,OK,191
SENADO,NACIONAL,ANTIOQUIA,PACTO HISTÓRICO,DIANA CAROLINA CORCHO MEJIA,,,4441796.0,,Médica psiquiatra y Politóloga. Ministra de Salud y Protección Social. Fue vicepresidenta de la Federación Médica Colombiana.,No registra,No Registra,Petro,N/R,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,LUZ MA,Senado,PACTO HISTÓRICO,Diana Carolina Corcho Mejia,NACIONAL · ANTIOQUIA,Senado | NACIONAL | ANTIOQUIA | PACTO HISTÓRICO,4441796.0,4441796.0,True,Lista cerrada / sin voto individual,True,assets/fotos/192_diana_carolina_corcho_mejia.png,Sin voto individual,OK,OK,192
SENADO,NACIONAL,ANTIOQUIA,PACTO HISTÓRICO,KAMELIA EDITH ZULUAGA NAVARRO,,,,,Historiadora hija de líder social y sindicalista.,No registra,N/R,Luis Eduardo Llinas Chica,N/R,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,LUZ MA,Senado,PACTO HISTÓRICO,Kamelia Edith Zuluaga Navarro,NACIONAL · ANTIOQUIA,Senado | NACIONAL | ANTIOQUIA | PACTO HISTÓRICO,4441796.0,,False,Lista cerrada / sin voto individual,True,assets/fotos/193_kamelia_edith_zuluaga_navarro.png,Sin voto individual,OK,OK,193
SENADO,NACIONAL,ANTIOQUIA,PACTO HISTÓRICO,ISABEL CRISTINA ZULETA LOPEZ,,,,,"Socióloga, Defensora de Derechos Humanos, Ambientalista y feminista. Fue representante legal del Mov. Rios Vivos Colombia. Fue becaria en el Fellowship en Resilencia de la iniciativa contra el crimen organizado.",Senadora CH 2022 en lista cerrada,No registra,Petro,N/R,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,LUZ MA,Senado,PACTO HISTÓRICO,Isabel Cristina Zuleta Lopez,NACIONAL · ANTIOQUIA,Senado | NACIONAL | ANTIOQUIA | PACTO HISTÓRICO,4441796.0,,False,Lista cerrada / sin voto individual,True,assets/fotos/194_isabel_cristina_zuleta_lopez.png,Sin voto individual,OK,OK,194
SENADO,NACIONAL,ATLANTICO,PACTO HISTÓRICO,AGMETH JOSE ESCAF TIJERINO,,,,,"Comunicador social, actor, presentador y director de Tv.",Representante 2022 por PH en lista cerrada,N/R,"Verónica Alcozer, Armando Benedetti",N/R,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,LUZ MA,Senado,PACTO HISTÓRICO,Agmeth Jose Escaf Tijerino,NACIONAL · ATLANTICO,Senado | NACIONAL | ATLANTICO | PACTO HISTÓRICO,,,True,Sin dato de votación,True,assets/fotos/195_agmeth_jose_escaf_tijerino.png,Sin voto individual,Sin voto de lista/partido,OK,195
SENADO,NACIONAL,ATLANTICO,PACTO HISTÓRICO,ORLANDO MIGUEL DE LA HOZ GARCIA,,,,,Filósofo con Magíster en Desarrollo y Gestión Empresarial. Fue coordinador de juventudes en FENAVI,Por PD ha sido Edil de la localidad de La Candelaria (Bogotá) 2012 y 2019,N/R,Petro,N/R,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,LUZ MA,Senado,PACTO HISTÓRICO,Orlando Miguel De La Hoz Garcia,NACIONAL · ATLANTICO,Senado | NACIONAL | ATLANTICO | PACTO HISTÓRICO,,,False,Sin dato de votación,True,assets/fotos/196_orlando_miguel_de_la_hoz_garcia.png,Sin voto individual,Sin voto de lista/partido,OK,196
SENADO,NACIONAL,BOGOTA D.C.,PACTO HISTÓRICO,YULY ESMERALDA HERNANDEZ SILVA,,,,,Administradora pública con especialización en Análisis de Políticas Públicas. Es reconcida por su defensa a los animales y el medio ambiente. Fue asesora de la Gobernación de Nariño,Senadora PH 2022 - Lista cerrada-,N/R,Camilo romero grupo politico,N/R,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,LUZ MA,Senado,PACTO HISTÓRICO,Yuly Esmeralda Hernandez Silva,NACIONAL · BOGOTA D.C.,Senado | NACIONAL | BOGOTA D.C. | PACTO HISTÓRICO,,,True,Sin dato de votación,True,assets/fotos/197_yuly_esmeralda_hernandez_silva.png,Sin voto individual,Sin voto de lista/partido,OK,197
SENADO,NACIONAL,BOGOTA D.C.,PACTO HISTÓRICO,DAVID RICARDO RACERO MAYORCA,,,,,Filósofo magister en ciéncias económicas y con Doctorado en Estudios Políticos y Relaciones Internacionales.,Representante 2018-2022 por Decencia en lista cerrada: en 2022-2026 por PH en lista cerrada;,N/R,Es sobrino de José Luis Mayorca,N/R,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,LUZ MA,Senado,PACTO HISTÓRICO,David Ricardo Racero Mayorca,NACIONAL · BOGOTA D.C.,Senado | NACIONAL | BOGOTA D.C. | PACTO HISTÓRICO,,,False,Sin dato de votación,True,assets/fotos/198_david_ricardo_racero_mayorca.png,Sin voto individual,Sin voto de lista/partido,OK,198
SENADO,NACIONAL,BOLIVAR,PACTO HISTÓRICO,CARMEN PATRICIA CAICEDO OMAR,,,,,Administradora Púiblica especialista en análisis y gestión ambiental. Magister en urbanismo y gestión ambiental. Activista ambiental y feminista,No registra,No Registra,Hermana de Carlos Caicedo,Yamile Yelixe Charris Polo,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,LUZ MA,Senado,PACTO HISTÓRICO,Carmen Patricia Caicedo Omar,NACIONAL · BOLIVAR,Senado | NACIONAL | BOLIVAR | PACTO HISTÓRICO,,,True,Sin dato de votación,True,assets/fotos/199_carmen_patricia_caicedo_omar.png,Sin voto individual,Sin voto de lista/partido,OK,199
SENADO,NACIONAL,BOLIVAR,PACTO HISTÓRICO,ALEX XAVIER FLOREZ HERNANDEZ,,,,,Abogado ha sido representante del movimiento estudiantil,Concejal de Medellín x Independientes 2020 con 4974 votos; senador 2022 por PH en lista cerrada.,N/R,Daniel Quintero Calle,N/R,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,LUZ MA,Senado,PACTO HISTÓRICO,Alex Xavier Florez Hernandez,NACIONAL · BOLIVAR,Senado | NACIONAL | BOLIVAR | PACTO HISTÓRICO,,,False,Sin dato de votación,True,assets/fotos/200_alex_xavier_florez_hernandez.png,Sin voto individual,Sin voto de lista/partido,OK,200
SENADO,NACIONAL,BOYACA,PACTO HISTÓRICO,WALTER ALFONSO RODRIGUEZ CHAPARRO,,,,,"Abogado, youtuber y político conocido como ""Wally"". Trabajó en RTVC",No Registra,N/R,N/R,N/R,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,LUZ MA,Senado,PACTO HISTÓRICO,Walter Alfonso Rodriguez Chaparro,NACIONAL · BOYACA,Senado | NACIONAL | BOYACA | PACTO HISTÓRICO,,,True,Sin dato de votación,True,assets/fotos/201_walter_alfonso_rodriguez_chaparro.png,Sin voto individual,Sin voto de lista/partido,OK,201
SENADO,NACIONAL,BOYACA,PACTO HISTÓRICO,AIDA YOLANDA AVELLA ESQUIVEL,,,,,Política y Pedagoga y sicóloga. Fue constituyente 1991. Dirigente sindical ayudando a crear la CUT,Senadora 2018-2022 coalicion de la decencia con 57 mil votos; en 2022 por PH; concejal de Bogotá 1992 y 1996; fue candidata a la vicepresidencia 2014 por PD,N/R,N/R,N/R,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,LUZ MA,Senado,PACTO HISTÓRICO,Aida Yolanda Avella Esquivel,NACIONAL · BOYACA,Senado | NACIONAL | BOYACA | PACTO HISTÓRICO,,,False,Sin dato de votación,True,assets/fotos/202_aida_yolanda_avella_esquivel.png,Sin voto individual,Sin voto de lista/partido,OK,202
SENADO,NACIONAL,CAQUETA,PACTO HISTÓRICO,MARY JURADO PALOMINO,,,,,"Arquitecta, reconocida por su trabajo social. Ha sido exdirectora del Banco Inmobiliario de Florecia",No registra,N/R,Cercana políticamente a Carolina Corcho,N/R,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,LUZ MA,Senado,PACTO HISTÓRICO,Mary Jurado Palomino,NACIONAL · CAQUETA,Senado | NACIONAL | CAQUETA | PACTO HISTÓRICO,,,True,Sin dato de votación,True,assets/fotos/203_mary_jurado_palomino.png,Sin voto individual,Sin voto de lista/partido,OK,203
SENADO,NACIONAL,CAUCA,PACTO HISTÓRICO,FERNEY SILVA IDROBO,,,,,"Contador Público con maestría en Gobierno y Políticas Públicas, especialista en Admon Hospitalaria y priofesional en Sistemas.","Candidato ASI a la alcaldía de Popayán 2019 con 4218 votos; Candidato al Senado 2022 por PH en lista cerrada, posteriormente ocupo curul de Piedad Cordoba.",N/R,Luis Fernando Velasco.,N/R,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,LUZ MA,Senado,PACTO HISTÓRICO,Ferney Silva Idrobo,NACIONAL · CAUCA,Senado | NACIONAL | CAUCA | PACTO HISTÓRICO,,,True,Sin dato de votación,True,assets/fotos/204_ferney_silva_idrobo.png,Sin voto individual,Sin voto de lista/partido,OK,204
SENADO,NACIONAL,CAUCA,PACTO HISTÓRICO,MARTIN ALONSO CAICEDO CARABALI,,,,,Abogado especialista en Finanzas Públicas con maestría en Derechos Humanos. Ha sido líder y defensor de comunidades afro.,No registra,N/R,Carlos Caicedo (exgobernador del Magdalena),N/R,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,LUZ MA,Senado,PACTO HISTÓRICO,Martin Alonso Caicedo Carabali,NACIONAL · CAUCA,Senado | NACIONAL | CAUCA | PACTO HISTÓRICO,,,False,Sin dato de votación,True,assets/fotos/205_martin_alonso_caicedo_carabali.png,Sin voto individual,Sin voto de lista/partido,OK,205
SENADO,NACIONAL,LA GUAJIRA,PACTO HISTÓRICO,DEISY JOHANA OSORIO MARQUEZ,,,,,Posee 3 pregrados de la Univeridad San José sin culminar y es defensora del medio ambiente. Ha sido vicepresidente de Mujeres y Géneros en CH,No registra,N/R,Esposa de Félix Rosanía mano derecha de Olmedo López en la Guajira,N/R,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,LUZ MA,Senado,PACTO HISTÓRICO,Deisy Johana Osorio Marquez,NACIONAL · LA GUAJIRA,Senado | NACIONAL | LA GUAJIRA | PACTO HISTÓRICO,,,True,Sin dato de votación,True,assets/fotos/206_deisy_johana_osorio_marquez.png,Sin voto individual,Sin voto de lista/partido,OK,206
